video_id,video_title,published_video,phase,comment_id,author,published,likes,text,themes,n_themes,first_hand_claim,mentions_ownly,evidence_type
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzgLUcUNhAylk_Szvl4AaABAg,@dienzer9098,1 year ago,0,rapido sells food?,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyeW38yUBxQThQ1rN94AaABAg,@Alphahalo123,1 year ago,1,Food delivery sucks you need to wait like 10-30 minutes on order waste of time very irritating of they charge less amount. Drivers will Disable food delivery and they'll pressure to enable and The Empire might slowly fall,RIDER_ECONOMICS;SPEED_ETA,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwRKHRXu5nr8_ZuBYJ4AaABAg,@abc_cba,1 year ago (edited),1,"It can be of help to poor people who can't afford Swiggy and Zomato!! 

For me, I can afford both Swiggy and Zomato, so, it is not a concern for me.",PRICE_ADVANTAGE,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwtjAiiZxJRlW9F_Hd4AaABAg,@nemivakhariya7029,1 year ago,0,yes we want 3rd player in this market so zomato and swiggy come into Real commission.,ZERO_COMMISSION,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugx6GcQOju6Uik6vef94AaABAg,@stavanraut932,1 year ago,0,"Imagine a model so good, that every mafia of every major city wants the company to be banned, crazy.",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxPwSNzHQBYvmFtgr14AaABAg,@mge82779,1 year ago,0,Hope rapids does it..,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgywHTwnDTtZptLEaOd4AaABAg,@prateeek12,1 year ago,0,"Now zomato Swiggy adding charges like platform fee, package fee which is absurd! 40 50 rs just for packaging",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxHrJcX2f0ngLEWaht4AaABAg,@revmaxrider,1 year ago,0,bro has no idea about MagicPin though its not the top player but its not something to be ignored fully,COMPETITORS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyvrGfWZu28TDSLaY54AaABAg,@maddydhilli,1 year ago,0,Swiggy and Zomato will be forced to adopt this model.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzhpsQbT8-gQBS23ah4AaABAg,@the_sambar_vada,1 year ago,2,Doesn't seem to be sustainable.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugw2jVXnsvYgVoyQr1N4AaABAg,@urvishjoshi6640,11 months ago,0,Thanks zerodha but i will still use groww,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgypD0WV4inrB5JtpFp4AaABAg,@shomubhattacharjee5660,1 year ago,0,Restaurant never bear any cost as they hike the prices to keep the same profit level. The whole extra amt need to be paid by the customers. Foods cost twice as costly now on zomato or swiggy compared to their prices before 2020,PRICE_DOUBT,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzXxt_FCvAk9k6Pgi54AaABAg,@code_name_uzi,1 year ago,0,"5:11 How meesho is in amazon ang flipkart's game

Same rapido will be in zomato swiggy's game

Both flipkart and amazon made contender for mesho called shopsy and glowroad respectively 
So lets see",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugy3SRW0pQkh19NCiHB4AaABAg,@syedjawad_edits,1 year ago,0,Im a zomato user but with eyes closed i will choose rapido!,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyeJbLnhYhQUpkoWAp4AaABAg,@ModernDIYCraftsman,1 year ago,1,ONDC is totally flop. Magic pin runs on ONDC and visibility compared to Zomato and Swiggy is Zero. Magic Pin has subscription of 25K which is too high and ROI of this subscription is 2.5 which is very pathetic. Zomato is bring new comission plans which will eat up more restarunt profits. For small cloud kitchens running ads on Zomato and Swiggy is like totally burning money. Swiggy is very bad on visibility and gives low orders compared to Zomato.,ONDC_PRECEDENT,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzNoBvW5hzQhY-9Rqt4AaABAg,@Anujkumar-cx6cw,1 year ago,2,"that swami vivekananda image in the background, it has wrongly translation of that sanskrit line. even google have it wrong. ""Arise, awake, find out the great ones and learn of them"" This is the correct meaning of that Sanskrit verse.",RIDER_ECONOMICS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxTcfc7aLpsdA75F1R4AaABAg,@Vegetafrompatna,11 months ago,0,"This duopoly is really bad for us. Back in my hostel days at NIT, I depended on food delivery for four semesters. What still stings is how they played with delivery times. They’d show 20–30 minutes, but the clock stayed stuck while I sat there starving, and the food finally came after almost an hour. It wasn’t the waiting, it was being lied to. Hunger makes you vulnerable, and instead of honesty, they chose to fool us. I really wished hard for their downfall.",SPEED_ETA,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugx46u7pRql4QTSlAzZ4AaABAg,@Geetikajain78,11 months ago,0,My brand inhouse magic has even worse its showing negative balance. 25000 + gst they  took before listing for brand  advertising and after that  negative bal. Of sales,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwhHvusgLqns7DtsCh4AaABAg,@qalander09,1 year ago,0,"2:22 
Incorrect information..
Swiggy & zomato came later than prev vendors.. zomato was not in delivery services",SPEED_ETA,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwCkVOi0EfZ63qTa8p4AaABAg,@pratikjain3323,1 year ago,0,The bg music is very annoying,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzNo-n--Bhbf-vmLlN4AaABAg,@vasuthirani7184,1 year ago,0,definetly rapido is going to win the game,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugzy2MtiXfPoXKYq0w94AaABAg,@kautilyabora2432,11 months ago,0,"we do definitely need a new player in the food delivery market, they started charging unreasonably, what is platform charge taken from resturant as well as customer, this is pure loot",PRICE_DOUBT,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugyfim6y6P18btd2FJF4AaABAg,@TridentAutolink,1 year ago,0,"Bhai thoda speed mai bola karo, subah panvel nikalna hai...😂😂",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxLV8t_I2NcD_oZ9Z54AaABAg,@aspaldyko,1 year ago,1,"I have completely stopped ordering from Swiggy and zomato since a year, the food isn't delivered properly and are always on the higher price point and you don't even get fresh food or you get in an toxic containers and some of the cloud kitchen are just very irresponsible to own up their mistake if the food is bad, this comes to even the platform who are serving the consumers almost zero accountability if something goes wrong and I have seen delivery boys apologize like literally beg to consumers if something goes wrong I mean the rating system and feedback isn't properly implemented by both of these platforms, these all problems never existed when restaurants had their own delivery and service fleet, cause there is only one to question if something goes wrong, the restaurant, the lack of accountability and transparency is what any company will go down in near future straight simple fact.",RIDER_ECONOMICS;TRUST_QUALITY;DISINTERMEDIATION,3,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugy2rn5uHyGErW7SPGR4AaABAg,@knarsingr2,11 months ago,0,If not by Rapido... this will happen soon.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugz7NCN7sM620ssTset4AaABAg,@Petrolhead11,1 year ago,11,Zomato and Swiggy are hardly making profits. Rapido may come with all guns blazing with 2-3 billions in spending but eventually they’ll go to Zomato/swiggy model. It’s impossible to make money without inflating prices.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugx-ZoXWgcelp_2uopB4AaABAg,@mithunmahato309,1 year ago,0,Rapido should not appoint a guy who is just a marketing or sales dependent freak. Better be a tech company.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyR5zlOdzXSIfL0MHR4AaABAg,@yourbackbencherbuddy4875,1 year ago,0,It's hard for me to digest how restaurants are failing because of Swiggy or zomato they are not cutting their margins let me try to explain with an example if an item costs rupees 100 in the restaurant same item on the platforms will cost 120-130 that extra 20-30% is the platforms cut but the restaurant will get ₹100 the actual price of the product. The benefit for them is that they get a customer to buy the product from remote location. Then how these platforms are killing them!!?,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzkXAAix4_74pZdEvB4AaABAg,@snehasisdebbarman3106,1 year ago,0,"Now Karnataka banned bike taxi, there is plenty bikers for this , good opportunity for rapido",REGULATION,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwIY-YLcEPX8sexZbx4AaABAg,@rajatgoyal9608,1 year ago,0,Irony swiggy own shares of rapido,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyW6fNrxBGwjwqH-Ch4AaABAg,@MithleshKumar-oz5oh,1 year ago,0,Feedback- the content is really good but every line is ending on the same note with same tone. Gets really annoying after 2-3 minutes of listening,SPEED_ETA,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugxot1cDsOtJLqPGxfl4AaABAg,@cs20999,1 year ago,4,All vc money is ending up in Google and Facebooks pockets,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugwy2tXsG7uuQpm6Q294AaABAg,@MattRodriguez-h7j,1 year ago,14,I work with Swiggy as a Principal Architect. My salary is 3 Crores every year. Walmart paid me 1.5 crores. Swiggy doubled my salary. Someone will have to pay - Customer or the Restaurant.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugwh8cLsgIa0uOm037d4AaABAg,@draxiii9765,11 months ago,2,Stupid me ordering a KFC Wednesday bucket of 399 for 649 from Swiggy and zomato 😂😂,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugx7CVZ5Yf-DS3zUtu94AaABAg,@PraveenPal-ye9nt,1 year ago,0,Bhai hindi mein banao yrr,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugy16eA4zFHycIM7LGx4AaABAg,@mdjohar,1 year ago,0,Rapido  : Zerodha of Food delivery business.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugy1r3ANldKKp6KpJep4AaABAg,@sun-door,11 months ago,0,wtf is this bg music,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwJAmvQZetsGOsI8LN4AaABAg,@dhanushsuresh7741,1 year ago,0,"stop spreading misinformation,swiggy and zomato combined does not have 100% in food delivery apps like magicpin,ola and other dependent on ondc exist on top of that a lot of local food delivery apps also exist,i know they have the vast majority  but that does mean you put a 100% tag",ONDC_PRECEDENT;COMPETITORS,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugyvdrcc0oMnA6x3FA14AaABAg,@SGPT-y7e,9 months ago,1,"Firstly comparing with government platform is not right. None of the Indian govt companies are transparent. ONDC was made to impress, it's propoganda based. They don't have proper workforce. Its a mismanaged corrupt initiative.

Next RAPIDO will have to charge for ads. No cloud or QSR can run without competition from home based cloud due to price cut. 
That ad cost will start pinching hole in restaurant pockets",REGULATION;ONDC_PRECEDENT,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxjVIOc7BrQESWVEL14AaABAg,@ankn01,1 year ago,1,"Rapido 😂😂😂😂

As a rapido rider we know the truth.",RIDER_ECONOMICS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgykpkIHa-Dkn6jUWjV4AaABAg,@SuppuNetha_Official,1 year ago,0,"Swiggy, Zepto, and Rapido use smart marketing strategies to increase their profits, while they just tell us that we’ll get discounts if we use promo codes — that’s all. we are not getting anything.",COMPETITORS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugw-8V7lzagrcIol3cp4AaABAg,@unshhul,1 year ago,0,Damn the cheapest ride i get on rapido 10 by 10,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugypt2rlKh0CKU0hU-B4AaABAg,@stutichandwani858,1 year ago,0,Wait till rapido IPO comes out lol,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzwEs9LVM-PKqPl3GN4AaABAg,@idioticfun1901,11 months ago,0,Zomato's founder has bought multiple expensive cars by the convenience charges that we have to pay. Boycott Zomato and Swiggy,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwXMcfpswOYkV-46n14AaABAg,@Anvaya24,9 months ago,0,I think they will fail badly,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxZxCe_5UU6ST-ERPB4AaABAg,@RIDINGSANYASI,11 months ago,0,Rapido .... भारत शहरों में नही जीता ...,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugz7Ob-ZU4TvrC5EED14AaABAg,@kbiiir,1 year ago,0,"SWIGGY ZOMATO HAVE 100% MARKET SHARE ? LOL
WHAT ABOUT REBEL FOODS/EATSURE ? 😅",COMPETITORS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugy87egxvjgQHbxllEZ4AaABAg,@cs20999,1 year ago,3,"Dear Indians, never eat outside food. No one says what they put in your food and it's unhygienic. 

 Eat healthy, organic and hygienic food at your home",TRUST_QUALITY,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzxCPAASfAwL-Roj_F4AaABAg,@Austin_cooks,1 year ago,0,Use magicpin,COMPETITORS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugz6ZPUN53SlvETUUNZ4AaABAg,@SuDharx732,1 year ago,3,"Cool video, but strategy won't work. People don't order food because it's low cost. People order because of experience and on-time delivery; both of which require significant amount of resources. In-fact, restaurant will be the first to cut off Rapido if they don't give them enough number of orders a day.",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyuYtPvwbpD7eJE3VJ4AaABAg,@Mclovin96X,1 year ago,0,Zomato is scam,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,Ugwkoi-eyZBopJSVfwt4AaABAg,@Rishabh-Dev,1 year ago,0,"I once ordered 3 thalis from Zomato, for just 160₹ from a good restaurant in Delhi. The outlet was offering 65% off on orders above 499₹, max upto 350₹ discount.",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxG3oLmJiJ51EpbvA14AaABAg,@MorikoAdventureX,1 year ago,0,Zomato is just a Greedy scum now. really hope people stop using their service. No real customer support while bumping up prices shamelessly.,SUPPORT_REFUND,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzsZmVQ6TGrfwAifax4AaABAg,@Vijay_8055_5,1 year ago (edited),0,"Zomato is paying their riders 5rs/km. Don't buy food from  Zomato very very bad company. They don't care about rider, restaurant and customer.",RIDER_ECONOMICS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzZYv7yL7m5iFRZ5uB4AaABAg,@JagdeepSingh-qm8iq,1 year ago,0,dude...the guy who is narrating is giving too much pressure on every last word of the sentences he has spoke. very irritating,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgyV2Lkk0nICQeAibCV4AaABAg,@rexkraft,1 year ago,0,"goes to nit pick a case where they didn't even had 13 orders in whole month.. and yet say their buisness rely on swiggy. LIE DETECTED. Not saying swiggy and zomato doesn'tm charge high, they must be but there is lie in you talks which is not showed..",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxKPbVJy8dbd2tO05B4AaABAg,@Zelinsky14,1 year ago,0,"Very irritating tone to listen to, very weird intonation when completing each sentence. Advice to the narrator is to not be monotonous if you stopping a major thought then it makes sense to end with that intonation a couple of times please change your flow of speech every now or then or maintain a neutral flow...",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgzemPZ4CQ0urdMlD0R4AaABAg,@atrezoa,1 year ago,0,"Just so everyone knows, Rapido underpays their driver so much, that in my city, the norm is for the driver to call you as soon as you book the ride and quote his actual price. So, real life example, the ride that comes up as 45 on the app, will not be entertained for anything less than 60. And if you are a girl and use it to go home, well that's a different story. So yeah, Rapido👎.",RIDER_ECONOMICS;ASSORTMENT,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwyQvpEa6RKS3dlz_x4AaABAg,@niteshkumarsingh1000,1 year ago,0,I have stopped ordering food from zomato na Swiggy prices are very inflated every few weeks you can see price increases for same item,SPEED_ETA;DISINTERMEDIATION,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxlcgSm1iaecD9VFIB4AaABAg,@RIDINGSANYASI,11 months ago,0,Zomato ... केवल एक डिलीवरी सर्विस नही है ....जोमाटो sale करता है .... जोमाटो इस actually the seller नॉट facilitator ....रेस्टॉरेंट इस facilitator । जोमाटो इस doing right । जो बेचेगा वो कमाएगा,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxjLjTw9SuM2x2sfCN4AaABAg,@Timeless_JS,11 months ago,2,"swiggy is absolutely disgusting, their customer support team is as useless as they can be because they have no power to help the customers.",SUPPORT_REFUND,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxF3mdv3gMMQKibVQN4AaABAg.AJTaOu29QfvAJU3Nr-nRoX,@kaustavmondal9235,1 year ago,6,😂,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxF3mdv3gMMQKibVQN4AaABAg.AJTaOu29QfvAJVNA2y_Gxu,@subammalakar7791,1 year ago,39,"Still rapido drivers instead of asking customers to pay through Rapido's UPI QR, they ask customers to pay to their personal QR and mention that customer has given cash",RIDER_ECONOMICS,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxF3mdv3gMMQKibVQN4AaABAg.AJTaOu29QfvAJVkoZhGugD,@imShivamKumar,1 year ago,30,"rapido leaks the customers' phone number and lets the drivers know who complained against them for overcharging, Imagine the safety issue for girls due to this.",RIDER_ECONOMICS;SUPPORT_REFUND,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxF3mdv3gMMQKibVQN4AaABAg.AJTaOu29QfvAJY99SAr883,@ankn01,1 year ago,22,"​ @imShivamKumar rapido rider here, you never know who complained about you and in case of female customer, we cannot contact them directly, only can be connected by rapido channels only .",RIDER_ECONOMICS;SUPPORT_REFUND,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxF3mdv3gMMQKibVQN4AaABAg.AJTaOu29QfvAJY9w-VsZXW,@imShivamKumar,1 year ago,7,"@ankn01  nope, i have seen riders call me with personal numbers, not company network numbers, and when we try to raise a a dispute why is the rider also connected to the chat. Ofcourse he will deny any wrongdoing, Is this just a tactic to discourage users from not making a complaint. rapido has a lot to learn. Uber might be expensive but their customer service is 10X better IMO.",RIDER_ECONOMICS;SUPPORT_REFUND,2,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxF3mdv3gMMQKibVQN4AaABAg.AJTaOu29QfvAJYMCznzhbF,@RONNY7168,1 year ago,1,I have face every ride I have taken from rapido car or auto is very bad condition,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwRqYi59pqZM5T8AT14AaABAg.AJTih9oz9rhAJckua2Al65,@BlazeDJ18,1 year ago,17,actually under 100. And now Swiggy has also implemented this. Just today i saw that i can order a single parantha or ice cream for like 50-60 without delivery charge. Competition is always good for customers.,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwRqYi59pqZM5T8AT14AaABAg.AJTih9oz9rhAL2ecOFikgr,@code_name_uzi,1 year ago,1,"Good for people like us single, student also trying to diet. The food portion is for atleast 2 3 people but since we have paid and we dont want to wastz because no place to store and reheat and eat tomorrow we just eat the whole thing 🥲",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgwRqYi59pqZM5T8AT14AaABAg.AJTih9oz9rhAM2CzClU0lJ,@snehasishbiswas5049,1 year ago,0,@code_name_uzi  true buddy. Late night starving and study break hours.,SPEED_ETA,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxACaPrvcwllP36aJl4AaABAg.AJTamiU9vnGAJV5cN1aHjr,@bmyadav4633,1 year ago,25,Definitely government services never success 😂😂,REGULATION,1,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxACaPrvcwllP36aJl4AaABAg.AJTamiU9vnGAJVMDxeLOc5,@Rōnin395,1 year ago,32,Even UPI succeeds because of apps like Paytm and phonepay etc,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxACaPrvcwllP36aJl4AaABAg.AJTamiU9vnGAJVNDyWinWe,@subammalakar7791,1 year ago,4,Unke khud ka BHIM nahi chal raha,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxACaPrvcwllP36aJl4AaABAg.AJTamiU9vnGAJW62iglvIq,@chayanpshah8050,1 year ago,0,"Probably right but ig the cut throat competition, combined with less awareness and other in app inefficiencies led to the downfall",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxACaPrvcwllP36aJl4AaABAg.AJTamiU9vnGAJWMVKvvf1o,@BpositiveDoctor,1 year ago,3,"@Rōnin395 😂😂 noob. Whats paytm, phonepays contribution to UPI?? ZERO. They r crying from start to put some changes on UPI as MDR, govt is denying.",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxACaPrvcwllP36aJl4AaABAg.AJTamiU9vnGAJWMcEr85RC,@BpositiveDoctor,1 year ago,6,"@bmyadav4633 😂😂 SBI, LIC, Coal India, NTPL is running by your father?",,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxACaPrvcwllP36aJl4AaABAg.AJTamiU9vnGAJWTWxyysUO,@Rōnin395,1 year ago,9,​ @BpositiveDoctor Bro is probably a Govt. employee 💀,,0,0,0,CONSUMER-GENERATED
2EI51Z7WQ3o,Rapido's Genius Strategy to Beat Zomato and Swiggy,2025-06-17,pre-launch,UgxACaPrvcwllP36aJl4AaABAg.AJTamiU9vnGAJW_BWg4kPn,@ajeeshsunil,1 year ago,4,"@Rōnin395  if govt never supported the infrastructure, these apps too wouldn't work out too",,0,0,0,CONSUMER-GENERATED
